loan_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,purpose
3000.0,36.0,11.22,98.53,1,1.0,3,10.373522431293592,1
15750.0,60.0,13.18,359.82,2,3.0,1,11.002116507732017,2
12000.0,36.0,13.18,405.37,2,8.0,3,10.478304922985778,2
35000.0,36.0,17.27,1252.56,3,3.0,3,11.695255355062795,2
15000.0,36.0,10.64,488.53,1,2.0,3,11.51293546492023,1
15000.0,60.0,12.88,340.38,2,4.0,1,12.100717685412471,1
20000.0,60.0,8.38,409.18,1,10.0,3,11.156264806643742,1
4800.0,36.0,13.44,162.76,2,2.0,3,11.156264806643742,2
19450.0,60.0,18.49,499.11,4,9.0,1,11.571203807011969,2
8675.0,36.0,17.57,311.76,3,10.0,1,11.002116507732017,8
22500.0,60.0,18.2,573.81,4,0.0,1,10.714439990727769,2
35000.0,60.0,12.59,789.04,2,10.0,1,11.849404844423074,2
15000.0,60.0,13.18,342.68,2,9.0,3,10.795198665435892,2
10175.0,36.0,9.8,327.37,1,3.0,1,11.082157933374816,2
22250.0,36.0,13.18,751.63,2,1.0,1,11.082157933374816,2
2200.0,36.0,11.22,72.26,1,10.0,1,11.301055625879394,2
12000.0,36.0,9.99,387.15,1,10.0,3,11.407576060361786,2
22000.0,60.0,9.17,458.51,1,10.0,1,11.385103457032141,1
20000.0,36.0,8.49,631.26,1,1.0,3,10.968215530759235,2
21000.0,60.0,9.76,443.72,1,8.0,3,11.156264806643742,2
35000.0,36.0,9.17,1115.77,1,5.0,1,11.884495917930654,2
7275.0,36.0,8.38,229.25,1,10.0,3,11.407576060361786,5
35000.0,60.0,26.77,1063.94,6,3.0,3,11.314486721293981,2
1600.0,36.0,10.64,52.11,1,10.0,3,11.002116507732017,8
15000.0,36.0,11.22,492.65,1,8.0,3,10.714439990727769,2
21000.0,36.0,10.64,683.94,1,1.0,3,11.045989126773959,2
16000.0,60.0,12.59,360.7,2,10.0,1,11.711784520403112,8
14000.0,60.0,9.17,291.78,1,5.0,1,11.58989576532275,1
25000.0,36.0,14.33,858.46,2,6.0,3,12.165255859329688,2
30000.0,36.0,8.38,945.36,1,3.0,1,11.849404844423074,3
10800.0,36.0,6.89,332.93,0,10.0,1,10.373522431293592,1
7000.0,36.0,11.22,229.91,1,5.0,1,10.920546270529567,1
12000.0,60.0,24.99,352.15,5,0.0,3,10.450481157684562,2
22575.0,36.0,10.99,738.97,1,10.0,1,11.964007453736912,1
35000.0,36.0,8.18,1099.69,1,4.0,1,11.58989576532275,1
35000.0,36.0,10.64,1139.9,1,2.0,1,11.34383202951684,2
6000.0,36.0,12.59,200.99,2,10.0,3,11.320565693461432,2
1200.0,36.0,9.76,38.59,1,5.0,1,10.308985993422082,8
12000.0,60.0,10.78,259.6,1,7.0,1,11.002116507732017,2
7200.0,36.0,9.17,229.53,1,10.0,1,11.461642696843066,2
13500.0,36.0,7.26,418.45,0,0.0,1,10.818197034893952,1
20000.0,36.0,9.76,643.1,1,5.0,1,10.915106645867501,2
15000.0,36.0,10.64,488.53,1,10.0,1,11.445513486070972,1
24000.0,36.0,12.59,803.93,2,6.0,3,10.77897712300635,0
13650.0,60.0,16.99,339.17,3,3.0,3,10.691967639914864,1
11200.0,60.0,16.55,275.65,3,1.0,1,10.915106645867501,3
10000.0,36.0,9.99,322.63,1,6.0,2,10.165890277802454,1
7200.0,36.0,6.24,219.83,0,3.0,3,11.034905792929415,1
4800.0,36.0,21.99,183.29,5,1.0,3,10.513280297700861,2
35000.0,60.0,12.59,789.04,2,10.0,1,11.332613886815139,2
18000.0,60.0,14.48,423.33,2,5.0,1,11.184435286790631,1
7000.0,36.0,11.99,232.47,2,10.0,3,10.859018228147885,6
14000.0,60.0,18.2,357.04,4,9.0,3,11.173879920229888,2
30000.0,36.0,9.17,956.37,1,3.0,1,11.736077016252437,2
12000.0,36.0,11.22,394.12,1,8.0,3,10.596659732783579,2
4000.0,36.0,10.64,130.28,1,5.0,3,11.002116507732017,11
24000.0,60.0,9.17,500.19,1,9.0,1,11.184435286790631,1
7500.0,36.0,9.17,239.1,1,,2,10.02131503164933,1
12000.0,36.0,8.38,378.15,1,,1,10.645448706505872,2
11750.0,60.0,15.41,282.07,3,6.0,1,10.950824090522444,2
20000.0,36.0,5.32,602.3,0,9.0,2,11.082157933374816,2
10000.0,36.0,13.18,337.81,2,1.0,3,10.819798284210286,1
12000.0,60.0,11.22,262.23,1,0.0,1,10.691967639914864,2
15000.0,36.0,5.32,451.73,0,3.0,1,11.608244735642321,1
35000.0,60.0,19.99,927.1,4,10.0,1,12.793862088206213,1
21250.0,36.0,7.89,664.82,0,10.0,2,10.985309671896763,1
25200.0,60.0,14.48,592.65,2,9.0,3,11.034905792929415,2
16000.0,36.0,9.76,514.48,1,,1,11.050836670618063,1
21975.0,36.0,9.99,708.97,1,3.0,1,11.289794413577894,1
7000.0,36.0,9.8,225.22,1,2.0,1,11.652696102959753,10
30000.0,60.0,18.49,769.83,4,10.0,3,11.446796346169297,2
20000.0,36.0,15.41,697.33,3,10.0,1,11.695255355062795,1
10000.0,36.0,23.99,392.28,5,0.0,3,11.082157933374816,10
18900.0,60.0,17.57,475.53,3,8.0,1,11.251573687764477,2
15000.0,36.0,9.76,482.32,1,10.0,3,10.596659732783579,1
12000.0,60.0,12.05,267.24,2,2.0,1,10.87806606028079,2
35000.0,36.0,11.99,1162.34,2,3.0,1,11.982935344196433,1
21000.0,36.0,6.89,647.37,0,2.0,1,10.819798284210286,1
12000.0,36.0,13.18,405.37,2,8.0,3,10.616461869895813,1
6000.0,36.0,16.59,212.7,3,2.0,3,10.596659732783579,2
1000.0,36.0,8.18,31.42,1,10.0,3,11.289794413577894,8
35000.0,60.0,18.99,907.73,4,2.0,1,11.678448377988163,3
12000.0,36.0,13.18,405.37,2,10.0,1,10.968215530759235,1
21600.0,60.0,7.89,436.84,0,10.0,1,11.225256725762893,2
4000.0,36.0,14.33,137.36,2,0.0,3,10.819798284210286,2
17150.0,36.0,8.49,541.31,1,,2,11.045733878224299,1
8000.0,36.0,11.99,265.68,2,10.0,3,10.463131911491967,2
13025.0,36.0,16.99,464.32,3,4.0,1,10.819798284210286,2
24000.0,60.0,8.38,491.01,1,,2,11.394153190178114,2
11000.0,60.0,18.99,285.29,4,5.0,1,11.082157933374816,2
6000.0,36.0,5.32,180.69,0,10.0,1,10.12667110305036,1
1400.0,36.0,13.18,47.3,2,,1,10.950824090522444,8
5900.0,36.0,18.2,213.9,4,,1,9.889053886538525,2
20000.0,60.0,10.64,431.27,1,3.0,1,11.44973004147308,1
30000.0,60.0,13.18,685.36,2,10.0,1,12.072546967175038,1
15400.0,60.0,17.57,387.47,3,8.0,3,10.819798284210286,1
6025.0,36.0,15.41,210.08,3,10.0,1,10.819798284210286,2
20000.0,60.0,11.99,444.79,2,10.0,3,10.933124826700706,2
5000.0,36.0,9.76,160.78,1,,3,10.235126700003637,5
18000.0,60.0,13.67,415.76,2,10.0,1,11.082157933374816,2
15000.0,36.0,7.26,464.95,0,5.0,3,10.596659732783579,1
5175.0,36.0,13.18,174.82,2,8.0,1,10.691967639914864,2
24000.0,60.0,7.89,485.38,0,3.0,3,11.141876276228,1
27000.0,36.0,5.32,813.1,0,10.0,2,11.289794413577894,2
9450.0,36.0,17.86,340.98,3,10.0,3,11.42955472553732,2
6000.0,36.0,10.64,195.42,1,3.0,1,11.07443600653965,5
10000.0,36.0,5.32,301.15,0,10.0,1,10.896757843893464,3
14400.0,36.0,8.18,452.45,1,10.0,1,11.49273296168228,3
12000.0,36.0,9.99,387.15,1,0.0,3,10.221977646629885,2
20400.0,60.0,20.99,551.78,4,4.0,3,11.002116507732017,8
8400.0,36.0,10.78,274.14,1,3.0,1,11.156264806643742,1
5600.0,36.0,10.78,182.76,1,0.0,1,10.586609649448985,3
21200.0,60.0,13.67,489.67,2,10.0,3,11.082157933374816,2
1800.0,36.0,10.99,58.93,1,3.0,3,10.995427631436172,1
28000.0,36.0,12.88,941.82,2,5.0,3,12.818554633046093,8
2500.0,36.0,10.99,81.84,1,3.0,2,10.308985993422082,2
12000.0,36.0,15.41,418.4,3,7.0,3,11.082157933374816,2
9800.0,36.0,13.99,334.9,2,,3,10.106632457343647,5
20000.0,60.0,15.41,480.12,3,5.0,1,11.156264806643742,2
3525.0,36.0,11.48,116.21,1,1.0,3,9.903537551286169,1
8000.0,36.0,13.18,270.25,2,5.0,3,11.211833885608513,2
16000.0,60.0,13.18,365.53,2,10.0,2,11.112462823634855,2
19475.0,36.0,9.76,626.22,1,4.0,3,10.915106645867501,2
7000.0,36.0,5.32,210.81,0,,3,9.739143428972826,1
12000.0,36.0,11.99,398.52,2,10.0,1,11.350418300109132,2
15000.0,36.0,7.89,469.29,0,2.0,3,11.608244735642321,2
20000.0,36.0,5.32,602.3,0,10.0,1,12.072546967175038,1
9450.0,36.0,16.99,336.88,3,1.0,3,10.071160676324263,2
9900.0,36.0,23.99,388.36,5,5.0,1,10.404293143019792,2
9000.0,36.0,13.18,304.03,2,10.0,1,11.775297421715825,2
11175.0,36.0,9.17,356.25,1,2.0,3,10.819798284210286,1
25000.0,36.0,7.26,774.91,0,10.0,1,11.248972939884327,1
30625.0,36.0,16.55,1085.02,3,1.0,3,11.350418300109132,1
35000.0,60.0,18.49,898.13,3,2.0,1,11.695255355062795,2
4200.0,36.0,9.17,133.9,1,10.0,3,11.127277689932466,2
20000.0,60.0,17.86,506.35,3,2.0,1,11.085705425059034,2
18000.0,36.0,10.64,586.24,1,10.0,3,11.034905792929415,7
10075.0,36.0,13.44,341.61,2,2.0,3,10.308985993422082,2
14000.0,36.0,11.99,464.94,2,10.0,3,11.608244735642321,11
6000.0,36.0,12.59,200.99,2,,2,10.896757843893464,1
5000.0,36.0,10.64,162.85,1,2.0,2,10.473364796894678,2
10000.0,36.0,7.26,309.97,0,10.0,3,10.545367754151743,1
20000.0,36.0,11.99,664.2,2,,3,10.90413781502802,1
8000.0,36.0,13.18,270.25,2,,2,10.839600519357369,2
8000.0,36.0,9.76,257.24,1,8.0,1,11.156264806643742,2
8000.0,36.0,13.99,273.39,2,10.0,3,11.002116507732017,2
11000.0,36.0,6.89,339.1,0,5.0,3,11.461642696843066,1
15000.0,36.0,11.48,494.5,1,4.0,1,11.082157933374816,2
20000.0,36.0,6.89,616.54,0,10.0,3,11.002116507732017,3
20000.0,36.0,13.44,678.13,2,10.0,2,11.082157933374816,2
19200.0,60.0,13.67,443.48,2,4.0,1,11.264476926102367,2
5000.0,36.0,9.17,159.4,1,2.0,3,11.732069026983156,6
15000.0,36.0,11.99,498.15,2,3.0,3,11.849404844423074,4
18000.0,60.0,16.55,443.01,3,1.0,2,10.915106645867501,2
3400.0,36.0,7.89,106.38,0,2.0,3,10.819798284210286,2
20000.0,36.0,11.48,659.33,1,10.0,1,11.695255355062795,2
15000.0,36.0,11.99,498.15,2,6.0,3,10.819798284210286,2
12000.0,60.0,9.99,254.91,1,5.0,1,11.608244735642321,3
20000.0,60.0,9.76,422.59,1,10.0,1,10.947027485325746,2
22200.0,60.0,15.41,532.93,3,10.0,1,11.127277689932466,2
10000.0,36.0,6.24,305.31,0,10.0,2,11.87757552297847,1
35000.0,36.0,9.76,1125.42,1,10.0,1,12.07824495582233,1
35000.0,60.0,11.99,778.38,2,2.0,1,11.258046118483998,2
10000.0,36.0,18.49,363.99,4,7.0,1,11.156264806643742,6
20000.0,36.0,5.32,602.3,0,4.0,2,10.596659732783579,1
15000.0,60.0,14.48,352.77,2,10.0,1,11.608244735642321,2
24000.0,36.0,7.89,750.86,0,0.0,3,11.48247656671073,1
16000.0,60.0,9.99,339.88,1,2.0,1,12.013706813470412,6
29325.0,60.0,23.13,828.88,5,1.0,1,11.184435286790631,1
3200.0,36.0,12.05,106.37,2,10.0,1,11.156264806643742,2
35000.0,36.0,13.67,1190.62,2,6.0,2,11.957617696467539,2
6400.0,36.0,6.89,197.3,0,0.0,3,10.915106645867501,2
6000.0,36.0,6.99,185.24,0,8.0,1,10.839600519357369,1
25000.0,60.0,7.89,505.6,0,,2,10.819798284210286,1
5600.0,36.0,5.32,168.65,0,10.0,1,11.849404844423074,1
6000.0,36.0,9.17,191.28,1,0.0,3,11.225256725762893,2
10000.0,36.0,14.48,344.12,2,2.0,1,11.156264806643742,2
31000.0,60.0,19.99,821.14,4,7.0,1,11.034905792929415,2
16000.0,60.0,9.76,338.07,1,0.0,3,11.51341534495943,1
15000.0,36.0,11.22,492.65,1,4.0,1,11.904974309480181,1
1400.0,36.0,14.48,48.18,2,,3,9.392745258631441,2
20000.0,36.0,6.24,610.62,0,10.0,1,11.251573687764477,2
12000.0,36.0,13.18,405.37,2,10.0,3,10.757924157061597,2
10000.0,36.0,12.59,334.97,2,10.0,1,10.915106645867501,2
10200.0,36.0,6.49,312.58,0,1.0,1,11.608244735642321,1
6000.0,36.0,15.41,209.2,3,,1,11.211833885608513,6
12000.0,36.0,9.17,382.55,1,2.0,1,11.350418300109132,1
35000.0,36.0,8.49,1104.71,1,10.0,1,11.561725152903833,1
12000.0,60.0,16.55,295.34,3,10.0,1,11.775297421715825,3
15000.0,36.0,9.99,483.94,1,10.0,1,11.571203807011969,6
19600.0,60.0,12.88,444.76,2,10.0,1,11.511944984456267,2
12000.0,60.0,13.18,274.15,2,10.0,1,11.23850177707664,3
5000.0,36.0,9.76,160.78,1,0.0,3,10.12667110305036,2
9500.0,36.0,18.99,348.19,4,0.0,3,10.12667110305036,1
10000.0,36.0,7.89,312.86,0,2.0,1,10.844490409005417,1
5000.0,36.0,11.48,164.84,1,3.0,3,10.915106645867501,2
12000.0,36.0,11.49,395.66,1,1.0,1,11.156264806643742,2
18000.0,36.0,11.22,591.18,1,6.0,3,10.985309671896763,2
7750.0,36.0,11.22,254.54,1,1.0,3,10.410335274932894,1
15000.0,36.0,11.22,492.65,1,10.0,2,11.599112335481124,2
15000.0,36.0,6.24,457.97,0,10.0,1,11.407576060361786,1
24000.0,60.0,13.18,548.29,2,6.0,1,11.558529606775243,1
30000.0,36.0,11.99,996.29,2,4.0,2,11.466891997618188,2
9600.0,36.0,5.32,289.11,0,,3,11.251287936366248,1
21850.0,36.0,14.48,751.89,2,8.0,1,10.915106645867501,3
8000.0,36.0,6.24,244.25,0,10.0,1,10.915106645867501,2
3000.0,36.0,17.86,108.25,3,10.0,3,10.77897712300635,6
10000.0,36.0,13.18,337.81,2,0.0,3,10.463131911491967,2
35000.0,36.0,16.55,1240.03,3,0.0,1,12.100717685412471,2
25000.0,36.0,7.26,774.91,0,10.0,2,11.813037464800539,1
15000.0,36.0,9.99,483.94,1,10.0,1,11.023551435004947,1
10175.0,36.0,9.17,324.37,1,2.0,1,10.302565640319441,1
30000.0,60.0,19.99,794.65,4,3.0,1,11.156264806643742,5
20000.0,60.0,10.64,431.27,1,2.0,3,11.350418300109132,1
4000.0,36.0,9.17,127.52,1,0.0,1,10.819798284210286,2
10000.0,36.0,5.32,301.15,0,10.0,1,11.652696102959753,1
8500.0,36.0,11.99,282.29,2,10.0,3,11.373674891823535,8
12000.0,36.0,8.38,378.15,1,2.0,1,10.348205424565993,1
12000.0,36.0,11.22,394.12,1,1.0,3,10.77897712300635,1
11200.0,36.0,9.76,360.14,1,5.0,2,10.714439990727769,3
13000.0,36.0,6.89,400.75,0,10.0,1,11.225256725762893,1
27400.0,60.0,10.64,590.84,1,10.0,1,11.974777207691876,1
9600.0,36.0,6.89,295.94,0,9.0,1,11.561725152903833,3
4200.0,36.0,11.22,137.95,1,0.0,1,10.586609649448985,1
3500.0,36.0,11.22,114.96,1,5.0,3,10.463131911491967,7
16000.0,36.0,12.59,535.95,2,2.0,3,10.714439990727769,2
8325.0,36.0,17.86,300.39,3,10.0,1,10.933124826700706,2
13000.0,60.0,7.91,263.04,0,0.0,3,10.714439990727769,2
4825.0,36.0,12.59,161.63,2,8.0,2,10.32551474894327,1
22000.0,36.0,11.99,730.61,2,5.0,1,11.082157933374816,1
20000.0,60.0,10.64,431.27,1,10.0,1,11.289794413577894,2
11475.0,36.0,9.17,365.82,1,6.0,3,10.668978650219241,2
18000.0,60.0,9.17,375.14,1,10.0,1,10.819798284210286,2
14700.0,36.0,15.41,512.54,3,0.0,1,10.915106645867501,2
15675.0,60.0,28.49,492.7,6,,1,9.082166033252674,2
19500.0,36.0,21.99,744.62,5,10.0,1,11.082157933374816,2
5500.0,36.0,5.32,165.64,0,10.0,2,11.51293546492023,5
1600.0,36.0,14.48,55.06,2,8.0,3,9.946594933570061,10
30000.0,60.0,13.67,692.93,2,10.0,3,11.141876276228,5
10000.0,60.0,13.18,228.46,2,9.0,3,11.561725152903833,2
7000.0,36.0,9.76,225.09,1,0.0,3,10.819798284210286,2
35000.0,36.0,7.49,1088.56,0,0.0,3,12.354496960983985,2
9000.0,36.0,9.17,286.92,1,0.0,1,10.842537321530799,2
12000.0,60.0,11.99,266.88,2,2.0,2,11.695255355062795,2
9000.0,36.0,10.99,294.61,1,2.0,3,10.714439990727769,1
15825.0,60.0,21.99,436.98,5,9.0,1,10.691967639914864,2
22000.0,60.0,16.99,546.64,3,3.0,1,10.97679912709094,2
20000.0,60.0,15.41,480.12,3,2.0,3,11.156264806643742,2
12000.0,60.0,13.67,277.18,2,0.0,1,11.407576060361786,2
24000.0,60.0,12.59,541.05,2,4.0,3,11.156264806643742,1
16000.0,36.0,13.99,546.77,2,0.0,3,10.859018228147885,2
25000.0,36.0,15.41,871.67,3,4.0,1,11.695255355062795,2
9900.0,36.0,16.55,350.75,3,2.0,3,11.461642696843066,2
35000.0,60.0,11.99,778.38,2,9.0,2,12.043559598368038,2
15000.0,60.0,11.99,333.6,2,10.0,3,11.225256725762893,2
9000.0,36.0,13.67,306.16,2,2.0,3,10.819798284210286,1
21600.0,60.0,14.85,512.17,2,4.0,1,11.362114203075018,8
16000.0,60.0,9.99,339.88,1,10.0,1,11.027670117315767,2
15000.0,60.0,18.49,384.92,4,10.0,1,10.915106645867501,2
6000.0,36.0,11.48,197.8,1,9.0,3,10.239995502805314,2
20000.0,36.0,14.85,691.84,2,10.0,2,11.695255355062795,8
21600.0,60.0,17.57,543.46,3,5.0,1,10.714439990727769,1
21000.0,36.0,6.24,641.15,0,9.0,3,11.225256725762893,1
6800.0,36.0,5.32,204.79,0,10.0,1,11.050905878263567,2
18000.0,36.0,6.89,554.89,0,3.0,1,11.736077016252437,2
15000.0,60.0,13.18,342.68,2,10.0,1,11.51293546492023,2
20000.0,60.0,13.67,461.96,2,1.0,2,11.225256725762893,1
22000.0,60.0,9.17,458.51,1,10.0,1,11.37826200322577,2
22000.0,60.0,15.41,528.13,3,,3,10.819798284210286,2
14000.0,36.0,8.38,441.17,1,3.0,1,11.156264806643742,1
10525.0,60.0,19.48,275.82,4,2.0,1,10.819798284210286,2
4000.0,36.0,11.99,132.84,2,5.0,1,11.608244735642321,2
5500.0,36.0,9.76,176.86,1,10.0,3,10.545367754151743,1
8000.0,36.0,10.64,260.55,1,9.0,1,10.819798284210286,3
23000.0,36.0,9.76,739.56,1,5.0,3,11.170449240431308,2
18000.0,36.0,6.89,554.89,0,,1,10.896757843893464,2
18200.0,36.0,12.59,609.65,2,3.0,3,11.141876276228,2
15000.0,36.0,5.32,451.73,0,6.0,1,12.487488878546145,3
28000.0,60.0,14.48,658.5,2,0.0,1,11.51293546492023,3
16000.0,60.0,12.59,360.7,2,0.0,1,10.77897712300635,1
5600.0,36.0,6.49,171.61,0,8.0,3,11.30221677925738,1
18000.0,36.0,6.89,554.89,0,10.0,3,11.918397239722838,2
25000.0,36.0,16.99,891.2,3,7.0,1,11.184435286790631,3
24000.0,36.0,13.67,816.43,2,10.0,1,11.608244735642321,2
24000.0,60.0,16.59,591.19,3,10.0,3,11.599112335481124,2
4000.0,36.0,12.59,133.99,2,,3,10.474156316370632,11
3500.0,36.0,7.89,109.5,0,10.0,1,10.819798284210286,6
7000.0,36.0,13.67,238.13,2,3.0,3,11.350418300109132,7
6675.0,36.0,16.99,237.95,3,0.0,3,9.99884318585288,1
6700.0,36.0,8.38,211.14,1,10.0,3,10.915106645867501,1
15000.0,36.0,11.99,498.15,2,7.0,1,10.308985993422082,3
21000.0,36.0,11.99,697.41,2,9.0,1,10.819798284210286,2
24000.0,60.0,13.67,554.35,2,,2,12.154784614286667,2
10225.0,36.0,17.86,368.95,3,,1,10.819798284210286,0
8400.0,36.0,12.88,282.55,2,0.0,3,9.903537551286169,2
15000.0,36.0,6.49,459.67,0,2.0,3,11.407576060361786,11
12000.0,60.0,13.18,274.15,2,10.0,1,10.404293143019792,1
16000.0,36.0,9.76,514.48,1,4.0,3,10.714439990727769,2
7000.0,36.0,6.24,213.72,0,5.0,1,10.275085591132715,1
8400.0,36.0,12.59,281.38,2,10.0,1,11.477308649967686,2
21600.0,60.0,17.86,546.86,3,1.0,1,11.156264806643742,2
15000.0,60.0,8.38,306.89,1,2.0,3,11.233224789593368,1
8000.0,36.0,12.59,267.98,2,2.0,3,10.645448706505872,2
28000.0,60.0,10.99,608.65,1,10.0,1,11.350418300109132,1
28000.0,36.0,7.49,870.85,0,10.0,2,11.728044909070784,1
14000.0,36.0,11.22,459.81,1,0.0,3,11.289794413577894,2
8000.0,36.0,5.32,240.92,0,2.0,3,11.021918808236205,1
12600.0,36.0,17.57,452.81,3,2.0,2,10.463131911491967,3
4725.0,36.0,18.49,171.99,3,0.0,3,11.599112335481124,1
16000.0,60.0,12.05,356.32,2,0.0,2,11.451060699493427,2
10000.0,60.0,13.67,230.98,2,9.0,3,10.58511361920893,2
7500.0,36.0,11.22,246.33,1,8.0,1,10.915106645867501,3
29900.0,60.0,16.99,742.94,3,10.0,3,11.082157933374816,0
28250.0,36.0,13.67,961.0,2,9.0,1,11.407576060361786,2
6000.0,36.0,11.22,197.06,1,9.0,1,10.463131911491967,2
14000.0,60.0,13.67,323.37,2,9.0,3,10.529452721013085,2
5000.0,36.0,11.22,164.22,1,1.0,2,11.082157933374816,3
35000.0,60.0,17.97,888.2,3,10.0,3,11.219909190927746,2
17450.0,60.0,19.99,462.23,4,3.0,1,11.407576060361786,2
25000.0,36.0,10.64,814.22,1,2.0,1,11.225256725762893,2
8100.0,36.0,27.31,332.04,6,0.0,1,10.203629181337648,8
15000.0,36.0,10.78,489.52,1,7.0,2,11.289794413577894,2
25000.0,60.0,19.99,662.21,4,10.0,3,11.002116507732017,2
14700.0,36.0,18.2,532.92,4,2.0,1,11.119897691565697,2
20000.0,36.0,9.76,643.1,1,10.0,1,11.590090189065277,2
6500.0,36.0,9.76,209.01,1,10.0,1,10.915106645867501,1
10000.0,60.0,14.48,235.18,2,1.0,3,10.859018228147885,2
18000.0,36.0,9.76,578.79,1,10.0,3,11.225256725762893,2
35000.0,60.0,22.99,986.47,5,4.0,1,11.813037464800539,2
3000.0,36.0,11.99,99.63,2,10.0,3,10.545367754151743,2
20000.0,60.0,13.18,456.91,2,10.0,3,10.819798284210286,2
8000.0,36.0,9.76,257.24,1,10.0,1,11.050905878263567,2
7800.0,36.0,11.22,256.18,1,3.0,3,10.819798284210286,2
4800.0,36.0,16.99,171.11,3,4.0,3,10.596659732783579,2
14400.0,36.0,10.64,468.99,1,,1,10.526989863390185,2
17500.0,36.0,6.24,534.29,0,10.0,3,11.225256725762893,1
1550.0,36.0,16.99,55.26,3,1.0,3,11.056840519861698,2
4175.0,36.0,24.24,164.33,5,,2,9.903537551286169,2
8000.0,36.0,8.18,251.36,1,5.0,1,10.373522431293592,2
16000.0,60.0,8.49,328.19,1,10.0,1,11.350418300109132,2
6000.0,36.0,21.99,229.12,5,10.0,3,10.768506042432708,7
25300.0,36.0,13.18,854.66,2,10.0,2,10.915106645867501,2
8925.0,36.0,16.55,316.21,3,10.0,1,10.666650414667744,2
10000.0,36.0,9.76,321.55,1,10.0,1,10.668978650219241,2
8000.0,36.0,6.99,246.99,0,10.0,1,11.264476926102367,1
28000.0,36.0,5.32,843.22,0,3.0,1,11.661354090740998,2
8000.0,36.0,9.76,257.24,1,,1,10.106469212026385,3
13250.0,60.0,15.41,318.08,3,10.0,3,11.184435286790631,2
25000.0,36.0,9.17,796.98,1,4.0,1,11.350418300109132,2
5000.0,36.0,12.59,167.49,2,2.0,3,10.691967639914864,2
10125.0,60.0,15.41,243.06,3,,2,9.916847904237963,2
20000.0,36.0,12.59,669.94,2,6.0,3,11.326607934898927,2
7000.0,36.0,10.64,227.98,1,10.0,1,10.596659732783579,1
6000.0,36.0,15.41,209.2,3,9.0,1,10.275085591132715,2
24000.0,60.0,13.44,551.5,2,7.0,1,11.289794413577894,3
18000.0,60.0,7.89,364.03,0,10.0,1,11.350418300109132,2
7000.0,36.0,7.89,219.0,0,2.0,1,11.082157933374816,2
14000.0,60.0,19.89,370.06,4,4.0,3,10.714439990727769,1
10000.0,36.0,11.49,329.72,1,7.0,1,10.950824090522444,2
20000.0,60.0,9.76,422.59,1,10.0,1,11.228584471559369,2
2650.0,36.0,20.99,99.83,4,10.0,1,11.050905878263567,3
30000.0,36.0,11.22,985.29,1,2.0,1,11.51293546492023,3
7000.0,36.0,11.22,229.91,1,4.0,3,9.661479683575521,1
35000.0,60.0,14.48,823.13,2,2.0,3,12.25486757159303,2
20000.0,36.0,11.22,656.86,1,10.0,1,11.309596795779068,1
28000.0,36.0,10.64,911.92,1,7.0,1,11.407576060361786,1
5300.0,36.0,9.99,171.0,1,10.0,1,10.819798284210286,2
6400.0,36.0,10.99,209.5,1,3.0,3,10.668978650219241,8
24000.0,36.0,9.17,765.1,1,2.0,3,11.884495917930654,1
24650.0,60.0,16.55,606.67,3,10.0,1,11.264476926102367,1
14400.0,60.0,11.49,316.63,1,10.0,1,10.859018228147885,1
16000.0,36.0,6.89,493.23,0,10.0,1,11.608244735642321,1
3000.0,36.0,13.67,102.06,2,9.0,3,10.463131911491967,2
12000.0,36.0,9.99,387.15,1,10.0,2,11.314486721293981,2
35000.0,60.0,18.49,898.13,3,2.0,3,11.736077016252437,2
14000.0,60.0,11.99,311.36,2,,1,10.545367754151743,1
12000.0,60.0,14.48,282.22,2,1.0,1,11.034905792929415,1
10000.0,36.0,13.99,341.73,2,0.0,3,11.407576060361786,1
22700.0,36.0,15.41,791.47,3,10.0,1,11.695255355062795,2
10000.0,36.0,9.8,321.74,1,3.0,2,11.719947764402805,3
9600.0,36.0,10.64,312.66,1,2.0,3,10.085850775128717,1
16450.0,36.0,15.41,573.56,3,6.0,3,10.819798284210286,10
14400.0,36.0,7.89,450.52,0,2.0,3,10.819798284210286,1
12000.0,60.0,13.44,275.75,2,10.0,1,10.819798284210286,2
31275.0,60.0,18.99,811.12,4,4.0,3,11.127277689932466,2
16000.0,60.0,13.67,369.57,2,10.0,3,11.915138624554118,2
27775.0,36.0,16.99,990.12,3,,1,11.002116507732017,3
10000.0,36.0,10.99,327.34,1,3.0,3,12.128116509451258,2
18000.0,36.0,7.26,557.94,0,10.0,2,11.251573687764477,8
6550.0,36.0,17.86,236.34,3,,2,9.60918360377546,2
18000.0,36.0,7.89,563.15,0,,2,10.714439990727769,1
6925.0,36.0,16.99,246.87,3,1.0,3,10.55843949396453,2
21000.0,36.0,7.26,650.92,0,10.0,1,10.714439990727769,2
14000.0,36.0,11.22,459.81,1,4.0,3,10.757924157061597,2
20000.0,60.0,12.05,445.4,2,3.0,1,10.77897712300635,1
3500.0,36.0,9.17,111.58,1,,2,11.225256725762893,5
25000.0,60.0,15.41,600.15,3,8.0,1,11.622373146773565,8
15000.0,60.0,12.05,334.05,2,10.0,3,10.859018228147885,2
14000.0,60.0,11.99,311.36,2,,1,10.402655488744648,2
17000.0,36.0,6.89,524.06,0,9.0,3,11.082157933374816,1
20000.0,36.0,9.8,643.47,1,0.0,3,11.002116507732017,2
